Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
Love,Toni Morrison,"May, Christine, Heed, Junior, Vida - even L - all women obsessed by Bill Cosey. More than the wealthy owner of the famous Cosey Hotel and Resort, he shapes their yearnings for father, husband, lover, guardian, friend, yearnings that dominate the lives of these women long after his death. But, he himself is driven by secret forces.",Fiction,2004,28,en,No rating,http://books.google.co.in/books?id=drLyVAaxRakC&dq=subject:romance&hl=&cd=57&source=gbs_api,http://books.google.com/books/content?id=drLyVAaxRakC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Blue Castle,Lucy Maud Montgomery,"Valancy lives a drab life with her overbearing mother and prying aunt. Then a shocking diagnosis from Dr. Trent prompts her to make a fresh start. For the first time, she does and says exactly what she feels. As she expands her limited horizons, Valancy undergoes a transformation, discovering a new world of love and happiness. One of Lucy Maud Montgomery's only novels intended for an adult audience, The Blue Castle is filled with humour and romance.",Canada,1977,264,en,No rating,http://books.google.co.in/books?id=3MdXPgAACAAJ&dq=subject:romance&hl=&cd=59&source=gbs_api,No thumbnail available
Dance Upon the Air,Nora Roberts,"When Nell Channing arrives on charming Three Sisters Island, she believes that she's finally found refuge from her abusive husband --and from the terrifying life she fled so desperately eight months ago. But even in this quiet , peaceful place, Nell never feels entirely at ease. Careful to conceal her true identity, she takes a job as a cook at the local bookstore cafe--and begins to explore her feelings for the island sheriff, Zack Todd. But there is a part of herself she can never reveal to him--for she must continue to guard her secrets if she wants to keep the past at bay. One careless word, one misplaced confidence, and the new life she's so carefully created could shatter completely. Just as Nell starts to wonder if she'll ever be able to break free of her fear, she realizes that the island suffers under a terrible curse--one that can only be broken by the descendants of the Three Sisters, the witches who settled the island back in 1692. And now, with the help of two other strong, gifted women, and the nightmares of the past haunting her every step, she must find the power to save her home, her love, and herself.",Abused wives,2001,386,en,No rating,http://books.google.co.in/books?id=DD1mvgEACAAJ&dq=subject:romance&hl=&cd=60&source=gbs_api,http://books.google.com/books/content?id=DD1mvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Spirit of Romance,Ezra Pound,No description available,"Literature, Medieval",1910,272,en,No rating,http://books.google.co.in/books?id=BuxDAQAAMAAJ&dq=subject:romance&hl=&cd=61&source=gbs_api,http://books.google.com/books/content?id=BuxDAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
On the Night of the Seventh Moon,Victoria Holt,"""For generations, Victoria Holt has dazzled and entertained millions of readers with her spine-tingling novels of romantic suspense. ""On the Night of the Seventh Moon ""is one of her most evocative, magical, and chilling.""""Come take a journey into a dark and shadowy forest where nothing is as it seems.""..."""" On the night of the seventh moon, according to ancient Black Forest legend, Loke, the god of mischief, is abroad in the world. It is a night for singing and dancing. And it is a night for love. Helena Trant was enchanted by everything she found in the Black Forest--its people, its mysterious castles, its legends and lore. Especially its legends of love. Until the day she started to live one of them and the enchantment turned suddenly into a terrifying nightmare....",English fiction,1979,557,en,No rating,http://books.google.co.in/books?id=YruhAAAACAAJ&dq=subject:romance&hl=&cd=62&source=gbs_api,No thumbnail available
The Winemaker's Wife,Kristen Harmel,"If you love The Beekeeper's Promiseand The Tattooist of Auschwitzthen you'll adore this beautiful story of love, loss, hope and survival. East of Paris in the sun-drenched vineyards of northern France lies the famous champagne house Maison Chauveau. But behind the extravagant exterior of the grand house is a world of secrets. 1940: When young Ines married into the famed Chauveau family she dreamed of working alongside her husband and raising their beautiful children. But with German occupation comes a life of fear: for herself, for the husband who has joined the Resistance and for Celine, the Jewish wife of their chief vintner. As the Nazis march ever closer Ines will be faced with a terrible choice. 2019: Liv Kent has lost everything: her job, her husband and the family she thought they were building. Alone and adrift she leaps at the chance to join her eccentric grandmother on a trip to Champagne. But it's not long before past and present collide, and in a desperate search for the truth, Liv is led straight to the Maison Chauveau. What readers are saying about The Winemaker's Wife: 'A beautifully woven tale of love, betrayal and redemption' Goodreads reviewer, 5 stars 'This is a story of lovethrough generations, of the French Resistanceand families of blood and choice. Fabulous read!' Amazon reviewer, 5 stars 'A memorable book that weaves a heartbreaking, yet hopeful, tale. This book is fascinating and a must read!' Goodreads reviewer, 5 stars 'It is a story of love and betrayal. It's also a story of forgiveness... kept me intensely interesteduntil the very end' Amazon reviewer, 5 stars 'A deeply thoughtful historical fictionnovel, based on details of real-life Resistance activities that occurred in France during World War II' Gwendalynbooks.blog 'I would highly recommendThe Winemaker's Wifeto those who like historical fiction and women's fiction. A 5 star for me!' Stories Unfolded Blog 'This was a wonderfully twisty book... I definitely want to read more from this author' The Good, the Bad and the Unread",Fiction,2021-04,336,en,No rating,http://books.google.co.in/books?id=GXxrzQEACAAJ&dq=subject:romance&hl=&cd=64&source=gbs_api,http://books.google.com/books/content?id=GXxrzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Dark Guardian,Christine Feehan,"Lucian Daratrazanoff, the dark guardian, is drawn to lady cop Jaxon Montgomery, who foolishly made it her life's work to protect others from harm.",Attempted assassination,2002,0,en,5,http://books.google.co.in/books?id=bO4NAQAACAAJ&dq=subject:romance&hl=&cd=65&source=gbs_api,http://books.google.com/books/content?id=bO4NAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Malafrena,Ursula K. Le Guin,"Transports the reader to a Europe of the Imagination, Orsinia, when Itale Sorde is swept up in the revolutionary storms of his day, renouncing both his inheritance and the love of his life for his dream of revolution and the firey woman who wants him for her own.",Fiction,1980,358,en,No rating,http://books.google.co.in/books?id=oDL5W9sQWJMC&dq=subject:romance&hl=&cd=66&source=gbs_api,http://books.google.com/books/content?id=oDL5W9sQWJMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Lie Down in Darkness,William Styron,"Story of the Loftis family living in the South, haunted by infidelity and driven by a vengeful love.",Domestic fiction,1979,408,en,No rating,http://books.google.co.in/books?id=KHIgAQAAIAAJ&dq=subject:romance&hl=&cd=67&source=gbs_api,http://books.google.com/books/content?id=KHIgAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Touch of Eternity,Datta Durjoy,"Born on the same day and at the same time, Druvan and Anvesha know they are soulmates in every sense of the word. Their parents, however, refuse to accept their 'togetherness' at first and try to tear them apart. Druvan and Anvesha try their best to explain why that cannot happen. In the same timeline, the world has made huge progress in science and some of the first experiments to combine the body and the soul have begun. This is an opportunity for them to prove their love and tell the world that it is love that can make the impossible, possible. Druvan and Anvesha participate in the experiment as if their life depends on it, because it does. The only thing that remains to be seen is, will the dream of a man to control love and life come true? And when the time comes, can one stay true to their soulmate?",Fiction,2021-05,256,en,No rating,http://books.google.co.in/books?id=0BYtzgEACAAJ&dq=subject:romance&hl=&cd=68&source=gbs_api,http://books.google.com/books/content?id=0BYtzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Mistress of Mellyn,Victoria Holt,"As Martha Leigh approached the sprawling mansion of her new employer, Connan TreMellyn, an odd chill of apprehension overcame her. Soon whispers of past tragedy and present danger began to insinuate themselves into Martha's life. Powerless against her growing desire for Connan, she is drawn deeper into family secrets. But though evil lurks in the shadows, so does love -- and the freedom to find a golden promise of forever . . .",Family secrets,1981,0,en,1,http://books.google.co.in/books?id=sZ4JAAAACAAJ&dq=subject:romance&hl=&cd=69&source=gbs_api,http://books.google.com/books/content?id=sZ4JAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Horse Whisperer,Nicholas Evans,"His name is Tom. His voice can calm wild horses, his touch can heal broken spirits. And Annie has traveled a long ways to find him, desperate to heal her injured daughter, her horse, and her heart.",American fiction,1996,144,en,No rating,http://books.google.co.in/books?id=nxb1YNBqAcsC&dq=subject:romance&hl=&cd=71&source=gbs_api,http://books.google.com/books/content?id=nxb1YNBqAcsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Hot Blood,Charlotte Lamb,No description available,Fiction,1996,290,en,No rating,http://books.google.co.in/books?id=pOpAnJEbGGwC&dq=subject:romance&hl=&cd=72&source=gbs_api,http://books.google.com/books/content?id=pOpAnJEbGGwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Sun Is Also a Star,Nicola Yoon,"The internationally bestselling love story from Nicola Yoon, author of Everything, Everything. Soon to be a major film starring Yara Shahidi and Charles Melton! Natasha: I'm a girl who believes in science and facts. Not fate. Not destiny. Or dreams that will never come true. I'm definitely not the kind of girl who meets a cute boy on a crowded New York City street and falls in love with him. Not when my family is twelve hours away from being deported to Jamaica. Falling in love with him won't be my story. Daniel: I've always been the good son, the good student, living up to my parents' high expectations. Never the poet. Or the dreamer. But when I see her, I forget about all that. Something about Natasha makes me think that fate has something much more extraordinary in store--for both of us. The Universe: Every moment in our lives has brought us to this single moment. A million futures lie before us. Which one will come true?",Deportation,2019-04,348,en,No rating,http://books.google.co.in/books?id=xiktuQEACAAJ&dq=subject:romance&hl=&cd=73&source=gbs_api,http://books.google.com/books/content?id=xiktuQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Being Elizabeth,Barbara Taylor Bradford,"Elizabeth Turner carries the red-gold hair and beautiful English complexion of her Deravnel ancestors. She has also inherited Edward Deravenel's charismatic, fiercely ambitious, personality. Now, at twenty-five, she stands in the position she has dreamed of - inheriting the family business, Deravenels. Over 800 years old, the company is a bastion of male chauvinism,and the challenges Elizabeth faces are immense - and not the least of which is a cousin who believes herself to be the rightful heir. Elizabeth's main ally is her childhood friend, handsome Robert Dunley. Intelligent and charming, he is her match in every way - and there is a spark between them that is impossible to resist. But Robert is married, and their affair flares the flame of scandal, though that is the least of Elizabeth's problems, as she fights for her birthright.",Fiction,2008,520,en,No rating,http://books.google.co.in/books?id=4cYNm4w4z0EC&dq=subject:romance&hl=&cd=74&source=gbs_api,http://books.google.com/books/content?id=4cYNm4w4z0EC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Miracle,Danielle Steel,"It is New Year's Eve when the storm of the century hits northern California. In a quiet neighborhood in San Francisco, amid the chaos of fallen trees and damaged homes, the lives of three strangers are about to collide. For Quinn Thompson, what happens in the storm's wake will bring down a barrier he has built around himself since his wife's death. For neighbor Maggie Dartman, it will spark friendship at a time when she needs it most. And for Jack Adams, a carpenter who will repair Quinn's and Maggie's homes, the storm brings an opportunity: to help two people and to be repaid with the greatest gift of all. As three lives come together and a unique friendship is forged, something extraordinary begins to happen... Maggie, still grieving a loss, slowly comes alive again - and Jack finally shares a painful secret he has hidden for years. But at the center of the friendship is Quinn. A man who has scaled heights of success in business, Quinn is now adrift, waiting as builders put the finishing touches on his newest passion, a 180-foot yacht he plans to sail around the world. Looking back at all he missed with his family while he built his empire, Quinn is consumed by guilt, focused only on escaping to the sea. But as his plans near completion, and his friendship with Maggie begins to change, Quinn faces a choice - between a safe haven and an adventure of the heart. The choice he makes will affect other lives as powerfully as his own. And it will take him on an extraordinary journey - and into a second, terrifying storm, one that will bring him danger... or deliverance. Danielle Steel brings us miracles big and small - the kind we are blessed with and those we give to others. With a subtle hand and a flawless touch, she has written a novel that soars with hope, and makes us laugh, cry, and care.",Businessmen,2005,181,en,No rating,http://books.google.co.in/books?id=JfbNGAAACAAJ&dq=subject:romance&hl=&cd=75&source=gbs_api,http://books.google.com/books/content?id=JfbNGAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
